Time_ps,Coherence,Purity,Energy_eV
5.050000000000001,0.7869183694177955,0.8866114037411653,0.75
5.1000000000000005,0.7729483028700603,0.8845265913951668,0.75
5.15,0.787676148644814,0.8930856033982169,0.75
5.2,0.7696829697664846,0.8905418692774839,0.75
5.25,0.7613282179660821,0.8896299307490843,0.75
5.300000000000001,0.7780471180678296,0.8836641286145623,0.75
5.3500000000000005,0.7810049961832523,0.8843146955589725,0.75
5.4,0.7613045301582686,0.8790924706761291,0.75
5.45,0.7619833492022302,0.8729717745851011,0.75
5.5,0.7556044854826838,0.8823412400640727,0.75
5.550000000000001,0.7503927793218481,0.8844672776566903,0.75
5.6000000000000005,0.7655603678714014,0.8750393166312783,0.75
5.65,0.7480427879920358,0.8770491054298452,0.75
5.7,0.7520676849476795,0.8808181447513658,0.75
5.75,0.7445656430836677,0.8792415229638832,0.75
5.800000000000001,0.7466461247622885,0.8862630192825856,0.75
5.8500000000000005,0.724489631260902,0.8759663437734884,0.75
5.9,0.7425404193919457,0.8702251052282709,0.75
5.95,0.7383012443653914,0.8667670922461985,0.75
6.0,0.7446981555590901,0.8669145029878145,0.75
6.050000000000001,0.7539055665687598,0.8729150675228857,0.75
6.1000000000000005,0.7404504159648444,0.8714676608989923,0.75
6.15,0.7346476538872858,0.8621481250375913,0.75
6.2,0.7363669682601851,0.8743911988133489,0.75
6.25,0.7347383417934422,0.8677484772207221,0.75
6.300000000000001,0.7380991875862482,0.8630830068856556,0.75
6.3500000000000005,0.7268470184828294,0.8712523481073446,0.75
6.4,0.7422113399429211,0.8640591236271539,0.75
6.45,0.7338036604338145,0.8535547572291097,0.75
6.5,0.7161557567866974,0.8697299002165337,0.75
6.550000000000001,0.7255423637183507,0.8636343645204121,0.75
6.6000000000000005,0.7193661886192162,0.8612602853132983,0.75
6.65,0.7081331348605056,0.8541847337885276,0.75
6.7,0.6886523087964204,0.8507570123177509,0.75
6.75,0.7064702179622283,0.8592698548503237,0.75
6.800000000000001,0.713752503932543,0.8560598998053897,0.75
6.8500000000000005,0.7048867715070852,0.8572984278970158,0.75
6.9,0.7063637793127212,0.8522979575860729,0.75
6.95,0.716776993133602,0.8489072115060029,0.75
7.0,0.7130436940214047,0.8516202916334019,0.75
7.050000000000001,0.7076954550775426,0.8507089080007008,0.75
7.1000000000000005,0.7135452765523167,0.853239459234468,0.75
7.15,0.7053082503490165,0.8483235504031976,0.75
7.2,0.7094257671168649,0.8366681153900308,0.75
7.25,0.6850252803913565,0.8494149657159885,0.75
7.300000000000001,0.6779853747333847,0.8495121363580773,0.75
7.3500000000000005,0.7055052605012835,0.834571178662298,0.75
7.4,0.6901082623369914,0.8427486689542221,0.75
7.45,0.7036383339951788,0.839170637887032,0.75
7.5,0.6957261255947769,0.8413845792371544,0.75
7.550000000000001,0.675740834895967,0.8494640720637082,0.75
7.6000000000000005,0.6920192456186164,0.8370040249849201,0.75
7.65,0.6870948289763135,0.8352425075094942,0.75
7.7,0.6812964794217664,0.8369393216376719,0.75
7.75,0.7022413993107408,0.8413206016062501,0.75
7.800000000000001,0.6702666362111123,0.8393329436323642,0.75
7.8500000000000005,0.669433429779908,0.8443570477736564,0.75
7.9,0.6579975294677087,0.8348703595270575,0.75
7.95,0.6713303982214718,0.8416898209544984,0.75
8.0,0.6633142185986157,0.8343828420491347,0.75
8.05,0.6704232712340892,0.8359419326695294,0.75
8.1,0.6485104721710429,0.8312275647855956,0.75
8.15,0.6580955146323485,0.8326766017797788,0.75
8.200000000000001,0.6655448801386337,0.8379985291428534,0.75
8.25,0.6582070928448132,0.8251646011001785,0.75
8.3,0.6722610046658737,0.8244821811197225,0.75
8.35,0.6708981034959686,0.8267817546336222,0.75
8.4,0.6619038570242016,0.8261205969580636,0.75
8.450000000000001,0.6740809673144301,0.8282101135376857,0.75
8.5,0.6486997091513632,0.8318174084695238,0.75
8.55,0.6593869183146718,0.8167836068911848,0.75
8.6,0.6569616056729198,0.8249577664071588,0.75
8.65,0.6461225281246165,0.8251659453986965,0.75
8.700000000000001,0.6576217337177244,0.825590416998071,0.75
8.75,0.6455059705253762,0.8279776394336361,0.75
8.8,0.6387292815714086,0.8168640062206135,0.75
8.85,0.6257580754822697,0.8189167293101633,0.75
8.9,0.633769045602207,0.8156610493866576,0.75
8.950000000000001,0.6612510249056469,0.8149052746350787,0.75
9.0,0.6328947455647659,0.8218967532485173,0.75
9.05,0.6395677803611669,0.8242174579808769,0.75
9.1,0.6201027266651257,0.8205281325540968,0.75
9.15,0.6415520139601014,0.8137791508261586,0.75
9.200000000000001,0.6436597376012761,0.8138763258897798,0.75
9.25,0.6517461927160643,0.8140816977362987,0.75
